coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Hacienda La Esmeralda Montañas 71AS,Difference Coffee,"London, England","Boquete growing region, western Panama",Medium-Light,59/77,£100/150-gram packet,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Complex, uniquely composed, tropical. Ginger blossom, cocoa nib, lychee, sandalwood, wild honey in aroma and cup. Sweetly tart structure with bright, juicy acidity; syrupy-smooth mouthfeel. The finish carries through on the promise of the cup, with rich fruit notes in the short and deep florals in the long.","Notes: Geisha (also Gesha) continues to be one of the world’s most celebrated and sought-after coffee varieties, and Hacienda La Esmeralda Geishas like this one remain among the most authentic. This version is from the same lot that took eighth place in the 2021 Best of Panama Washed Geisha competition. It was processed by the wet method with the ferment conducted under anaerobic (reduced oxygen) conditions with a special yeast innoculation. Difference Coffee aims to present only the finest of the world’s coffees as determined by green coffee competitions and other measures of distinction. For more information visit www.differencecoffee.com.","The Bottom Line: A levitatingly aromatic coffee that evokes the tropics: delicate, complex, rich, harmonious."
Ethiopia Nano Genji #5,Collage Coffee,"Grove City, Pennsylvania","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/78,$16.00/10 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly floral-toned, deeply sweet. Narcissus, Meyer lemon zest, cocoa nib, marjoram, maple syrup in aroma and cup. Sweet-toned structure with juicy, bright acidity; syrupy-smooth mouthfeel. Balanced floral, citrusy finish.","Notes: Produced from indigenous Ethiopian landrace tree varieties long grown in the region and processed by the washed method (fruit skin and pulp are removed before drying). Collage Coffee works with local artists to promote fine arts in its region and values serving its community. This coffee is available for purchase at the Collage store and cafe, 221 South Broad Street, Grove City, Pennsylvania.","The Bottom Line: A graceful, harmonious washed Ethiopia cup with spicy floral notes throughout, supported by citrus and cocoa."
Ethiopia Yirgacheffe Aramo,States Coffee,"Martinez, California","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/78,$12.00/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright with spice-toned florals. Star jasmine, cocoa nib, grapefruit zest, agave syrup, cedar in aroma and cup. Sweet-tart structure with bright, juicy acidity; full,
satiny mouthfeel. The satisfying finish leads with notes of star jasmine and pink grapefruit zest in the short, rounding to crisp cocoa in the long.","Notes: Southern Ethiopia coffees like this one are largely produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A juicy, high-toned washed-process Ethiopia cup with a particularly pleasing acidity. Sweetly spice-toned floral notes throughout."
Kenya Nyeri Gatomboya,States Coffee,"Martinez, California","Nyeri growing region, south-central Kenya",Medium-Light,57/77,$12.00/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet, deeply savory. Wisteria, red currant, lime zest, tamarind, sandalwood in aroma and cup. Balanced structure with lively acidity; plush, syrupy-smooth mouthfeel. The bright finish leads with wisteria and red currant in the short; lime grapefruit zest and sandalwood carry the long.","Notes: Despite challenges ranging from unclear government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A classic Kenya with deep fruit and florals, supported by a juicy sweet-savory structure."
Subrosa Ethiopia Kayon Mountain Organic Natural,States Coffee,"Martinez, California","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,58/76,$12.00/8 ounces,December 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Gently sweet-tart, cocoa-toned. Cocoa nib, orange, narcissus, mango, cedar in aroma and cup. Intricately sweet, bright, with brisk acidity; full, syrupy mouthfeel. The quietly sweet finish consolidates to cocoa-toned mango and cedar.","Notes: Produced by Ato Esmael and his friends and family at their estate farm in the Guji Zone of southern Ethiopia. Certified organic and produced from distinctive, largely indigenous landrace varieties of Arabica long grown in the region. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Available at any States Coffee café location in the San Francisco East Bay area. States Coffee, established in 2015, is a small-batch roastery and bakery that offers coffee, bread and baked goods. For more information on locations and hours visit www.statescoffee.com.","The Bottom Line: A natural-processed Ethiopia cup driven by tropical fruit and floral tones, with a throughline of cocoa nib."
Ethiopia Bench Maji Natural Gesha,VERYTIME,"Taoyuan, Taiwan","Bench-Maji Zone, Southern Ethiopia",Light,62/80,NT $550/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, intensely sweet, floral-toned. Lilac, tangerine, cocoa nib, apricot, myrrh in aroma and cup. Lively, sweet-tart structure with bright acidity; plush, syrupy-smooth mouthfeel. The resonant finish centers around juicy citrus and lilac tones, grounded by cocoa nib.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also Geisha) by Adam and Rachel Overton. Although the Gesha variety originated in Ethiopia, it was “discovered” by the coffee world in 2004 growing in Boquete, Panama, and Panama continues to dominate the expanding world of Gesha. This particular version, however, is the outcome of efforts to commercialize Gesha in the region from which it originally came.  Processed by the natural method (dried in the whole fruit). VERYTIME is a specialty nano-roaster based in Taoyuan, Taiwan. Visit facebook.com/verytime7 for more information.","The Bottom Line: A complex, multi-layered natural-processed Gesha from Ethiopia: juicy, floral, cocoa-toned, balanced."
Panama Hacienda La Esmeralda Gesha,modcup coffee,"Jersey City, New Jersey","Boquete growing region, western Panama",Light,64/84,$50.00/6 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, balanced, richly sweet-tart. Dried apricot, star jasmine, cocoa nib, caramel, star anise in aroma and cup. Sweetly tart structure with juicy, engaging
acidity; very syrupy mouthfeel. The cocoa-toned finish is supported by notes of star jasmine and apricot.","Notes: Coffee from trees of the botanical variety Geisha (also Gesha) grown on Price Peterson’s Hacienda La Esmeralda in Panama first introduced this extraordinary variety of Arabica to the world. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting but before drying. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","The Bottom Line: A pretty washed Panama Gesha cup evokes tropical flowers and ripe stone fruit, with lyrically bright, balanced acidity."
Natural Ka’u Maragogipe,Big Island Coffee Roasters,"Mountain View, Hawai’i","Ka’u growing region, Big Island of Hawai’i",Medium-Light,62/78,$19.00/4 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Richly sweet-savory. Caramel, guava, rose hips, hop flowers, pink peppercorn in aroma and cup. Balanced, bittersweet structure with sweetly brisk acidity; plush, syrupy mouthfeel. Spice-toned finish consolidates to notes of pink peppercorn and caramel.","Notes: Produced in Ka’u from trees of the big-beaned Maragogipe (also spelled Maragogype), Pacamara and Maracaturra varieties of Arabica and processed by the natural method (dried in the whole fruit). Big Island Coffee is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit www.bigislandcoffeeroasters.com for more information.","The Bottom Line: A delicately complex Ka’u cup comprised of three big-beaned varieties of Arabica, mainly the rare Maragogipe — rich-toned, sweetly savory with tropical fruit notes."
Costa Rica Volcan Azul San Isidro Red Honey,PT’s Coffee Roasting Co.,"Topeka, Kansas","Poás Volcano region, Alajuela Province, Costa Rica",Medium-Light,58/76,$22.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Brightly sweet-tart; juicy and complex. Goji berry, dark chocolate, nutmeg, dark caramel, gardenia in aroma and cup. Sweetly tart structure with winy acidity;
very full, creamy mouthfeel. Long, lingering fruit-forward finish with deep chocolate undertones.","Notes: Produced By Alejo Khale Castroat of Volcan Azul entirely from trees of the San Isidro (Sarchimor) variety of Arabica, and processed by the red honey method, in which the skins are removed from the fruit but the fruit flesh is allowed to dry on the beans. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.","The Bottom Line: A rich-toned, multi-layered red honey from Costa Rica: bright, deep, juicy, high-toned."
Ethiopia Demeka Becha,Red Rooster Coffee Roaster,"Floyd, Virginia","Bona Zuria, Sidama Region, Ethiopia",Medium-Light,60/78,$21.99/12 ounces,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Richly sweet, delicately tart, very complex. Bergamot, star jasmine, pluot, cocoa nib, marjoram in aroma and cup. Brightly sweet structure with juicy acidity;
crisp, syrupy mouthfeel. Resonant, long, lingering finish.","Notes: Produced by smallholding farmers around the Demeka Becha washing station from trees of heirloom varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: An elegant, balanced, classic washed Ethiopia cup that encourages meditation on its paradoxes: both juicy and deep, spicy and sweet, complex and inviting."
Sweet Holiday Blend,Red Rooster Coffee Roaster,"Floyd, Virginia",Colombia; Guatemala; Costa Rica; Ethiopia,Medium-Light,58/76,$20.99/12 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, richly fruit-forward. Dark chocolate, tangerine zest, candied hazelnut, fresh-cut fir, cinnamon in aroma and cup. Crisply sweet structure with
winy acidity; plush, satiny-smooth mouthfeel. Finish consolidates around notes of dark chocolate and tangerine zest.","Notes: A blend of washed and natural-processed coffees from Colombia, Guatemala, Costa Rica and Ethiopia. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: This sweet-toned holiday blend nails the winter theme with notes of dark chocolate, sweet citrus and baking spices."
Ethiopia Washed Sidama Bensa Bombe,Kakalove Cafe,"Chiya-Yi, Taiwan","Sidama Region, Ethiopia",Light,60/82,NT $375/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet-tart, rich-toned. Dried apricot, dark chocolate, cashew butter, plumeria, pink grapefruit zest in aroma and cup. Sweet structure with tart, juicy
acidity; full, syrupy-smooth mouthfeel. The chocolaty finish centers around notes of plumeria and pink grapefruit zest.",Notes: Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopia landrace varieties of Arabica long grown in the region. Processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A multi-layered floral-toned Ethiopia cup redolent with stone fruit, dark chocolate and a hint of sweet citrus zest."
Panama Abu Geisha Lot 6,Willoughby's Coffee & Tea,Branford Connecticut,"Cañas Verdes, Boquete growing region, Panama",Medium-Light,58/80,$75.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply aromatic, complex. Dried mulberry, dark chocolate, almond butter, lilac, pink grapefruit zest in aroma and cup. Sweet-tart structure with bright, lively
acidity; satiny-smooth mouthfeel. Chocolaty and floral-toned finish with undertones of almond and pink grapefruit zest.","Notes: Produced by Josel Luttrell of Abu Coffee Plantations entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.","The Bottom Line: A deep, inviting natural-processed Panama Geisha cup with rich chocolate and dried berry notes and a floral throughline."
Panama Finca Mi Finquita Geisha Afrodita Natural,Kakalove Cafe,"Chiya-Yi, Taiwan","Tierras Altas, Chiriquí Province, Panama",Medium-Light,59/81,NT $1250/4 ounces,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: High-toned, elegantly floral, intricately balanced. Concord grape, frankincense, aromatic orchid, candy cap mushroom, cocoa nib in aroma and cup. Deeply
sweet-savory structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish goes on and on.","Notes: Produced at Finca Mi Finquita, Panama, entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.",The Bottom Line: A distinctively composed fruit- and flower-bomb with an umami undercurrent.
Panama El Burro Estate Natural Gesha,Kakalove Cafe,"Chiya-Yi, Taiwan","Potrerillo Arriba, Boquete, Panama",Medium-Light,58/77,"NT $1,400/4 ounces",December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate, deeply sweet, complexly layered. Passion fruit, wild honey, lilac, macadamia nut, tangerine zest in aroma and cup. Balanced, sweet-tart structure with juicy acidity; crisp, satiny-smooth mouthfeel. The richly cocoa-toned finish is alive with tropical fruit and rich aromatic wood notes.","Notes: El Burro Estate is an award-winning coffee farm owned by the Lamastus family in Panama’s famous Boquete growing region. With its bold, boat-shaped beans and distinctive floral and crisply cacao-toned cup, the Gesha (also Geisha) variety of Arabica continues to produce some of the world’s most unique coffees. This is a natural-processed version (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A vibrant natural-processed Geisha that leads with tropical fruit and sweet-spicy floral notes layered with wild honey and creamy macadamia nut and earthy
undertones."
Panama La Viuda Natural Geisha 4 Hermanos,Kakalove Cafe,"Chiya-Yi, Taiwan","Jurutungo, Renacimiento, Panama",Light,60/84,"NT $1,000/4 ounces",December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, fruit-forward, spice-toned. Peach, star jasmine, cocoa nib, myrrh, maple syrup in aroma and cup. Sweetly tart structure with juicy, vibrant acidity;
buoyant, silky-smooth mouthfeel. The resonant finish centered around nectarine and cocoa nib, with resiny myrrh-like undertones.","Notes: Produced at La Viuda Farm entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee.  Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A subtly nuanced coffee centered around notes of stone fruit, cocoa nib, and resinous aromatic wood with a levitatingly silky mouthfeel."
Philippines Sitio Belis,Paradise Roasters,"Minneapolis, Minnesota","Benguet, Philippines",Medium-Light,60/78,$20.00/6 ounces,November 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately tropical. Lychee, ginger blossom, cocoa nib, amber, agave syrup in aroma and cup. Sweet, lively structure with juicy acidity; crisp, silky mouthfeel.
Cocoa-toned finish, supported by notes of amber and agave.","Notes: Produced by Kalsada Coffee, from trees of the Typica and Bourbon varieties of Arabica, and processed by the anaerobic washed method (fermentation occurs in a hermetically sealed vessel). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: An intriguing washed anaerobic cup from the Philippines, reflecting a growing specialty coffee trend in that country. Complex, juicy, tropical."
Colombia Huila Finca Monteblanco Rodrigo Sanchez,Plat Coffee Roastery,"Hong Kong, China","Palestina, Huila, Colombia",Medium-Light,58/78,NA,November 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, integrated. Bosc pear, almond butter, dark chocolate, myrrh, maple syrup in aroma and cup. Sweet structure with gently bright acidity; plush,
syrupy mouthfeel. The finish consolidates to notes of pear, almond, and dark chocolate.","Notes: Produced by Rodrigo Sanchez of Finca Monteblanco entirely of the Pink Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com.",The Bottom Line: Chocolate and crisp fruit lead in this classic washed Colombia cup from the rare Colombia Pink Bourbon variety.
Ninety Plus Panama Gesha Estate MS Joseph Brodsky 2307,Plat Coffee Roastery,"Hong Kong, China","Chiriqui Province, far western Panama",Medium-Light,58/82,$280.00/70 grams; $200.00/50 grams,November 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Elegantly fruit-toned, juicy-sweet. Passion fruit, mango, sandalwood, rhododendron, cocoa nib in aroma and cup. Confidently sweet-tart structure with balanced acidity; plush, medium-bodied mouthfeel. Resonant, long, harmonious finish.","Notes: Produced by Joseph Brodsky of Ninety Plus Estates entirely of the Gesha variety of Arabica, and processed by a proprietary method the producer refers to as “Jose Alfred’s Innovation.” Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com.","The Bottom Line: A distinctively composed Panama Gesha cup that expresses balance and finesse, as well as restrained power with its fruit and floral dance."
Ethiopia Bedessa,Jaunt Coffee Roasters,"San Diego, California","Guji Zone, southern Ethiopia",Medium-Light,60/76,$25.00/12 ounces,November 2021,92,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Delicately sweet-tart. Cocoa nib, green plum, hazelnut, lavender, fresh-cut fir in aroma and cup. Crisply sweet structure with bright, citrusy acidity; velvety
mouthfeel. Gently drying finish with notes of hazelnut and fresh-cut fir.",Notes: Southern Ethiopia coffees like this one are produced from traditional Ethiopian varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,The Bottom Line: An easygoing light-roasted natural-processed Ethiopia with especially lively acidity.
Espresso,Hula Daddy Kona Coffee,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,56/80,$62.95/8 ounces,November 2021,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Balanced, chocolaty, subtly fruit-toned. Dark chocolate, tamarind, wild honey, marjoram, honeysuckle in aroma and small cup. Plush, syrupy mouthfeel; chocolaty finish with undertones of tamarind and wild honey. In cappuccino-scaled milk, tart tamarind notes stand up to the chocolate, and undercurrents of honeysuckle contribute sweet spice notes.","Notes: Produced by Lee and Karen Paterson of Hula Daddy. A combination of washed and natural-processed coffees. Hula Daddy is a boutique coffee producer with farms at the 1,400- and 2,500-foot levels of the Mount Hualalai volcano near the northern end of the Kona growing district, five minutes above the town of Kailua-Kona. Visit www.huladaddy.com or call 888-553-2339 for more information.","The Bottom Line: A chocolaty, fruity, floral-toned Kona espresso, deftly roasted to medium-light to bring out both depth and levity."
Organic Ethiopia Shantawene Natural,Mr. Espresso,"Oakland, California","Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,56/78,$17.00/12 ounces,November 2021,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, lively, citrus-toned. Meyer lemon zest, plum, cocoa nib, freesia-like flowers, agave syrup in aroma and cup. Sweet-tart structure with brisk acidity; full, syrupy-smooth mouthfeel. The finish leads with Meyer lemon and cocoa notes supported by a hint of agave syrup.",Notes: Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. This lot was processed by the natural method (dried in the whole fruit). Certified USDA Organic. Mr. Espresso is a San Francisco Bay Area wholesale roaster and espresso parts distributor that slow-roasts its coffees using traditional wood-fired roasting machines. Visit www.mrespresso.com or call 510-287-5200 for more information.,The Bottom Line: A clean natural-processed Ethiopia cup centered around citrus and cocoa notes with a backdrop of spicy florals.
Ethiopia Sidama Durato Bombe,Coffee By Design,"Portland, Maine","Bombe mountains, Sidama Region, southern Ethiopia",Medium-Light,59/77,$18.50/16 ounces,November 2021,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Aromatic, wood-framed, berry-toned. Berry melange, fresh-cut cedar, agave syrup, lily, grapefruit zest in aroma and cup. Sweet structure with gentle, round acidity; crisp, silky mouthfeel. Wood-framed finish with berry and grapefruit undertones.","Notes: Coffees from the Sidama region like this one are produced from distinctive, largely indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in town, as well as one in Freeport. Visit www.coffeebydesign.com.","The Bottom Line: A berry- and aromatic wood-framed natural-processed Ethiopia cup, sweet and gently inviting."
Ethiopia Lecho Torka,Old Soul Co.,"Sacramento, California","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,57/75,$20.00/12 ounces,November 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Flavor-saturated, sweetly tart. Candy apple, lime zest, cocoa nib, freesia-like flowers, fresh-cut fir in aroma and cup. Gently tart structure with crisp acidity; velvety-smooth mouthfeel. Wood-framed finish with undertones of cocoa nib and lime zest.","Notes: Guji is a coffee-growing region nestled next to Ethiopia's longer-known Yirgacheffe and Sidamo regions. Processed by the wet or washed method (fruit skin and pulp are removed before drying). Old Soul is a roastery, bakery and crafter of artisanal goods dedicated to quality in every form. Visit www.oldsoulco.com or call 916-443-7685 for more information.","The Bottom Line: A deeply sweet, gently tart washed Ethiopia cup with nicely integrated aromatic wood notes."
Ethiopia Nano Genji #10,Coffee Cycle,"San Diego, California","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/80,$16.00/250 grams,November 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Vibrant, richly chocolaty. Baking chocolate, orange grapefruit zest, apricot, almond, lemon-thyme in aroma and cup. Sweet-tart structure with brisk acidity; full, velvety mouthfeel. Citrusy, chocolate-toned finish with undertones of sweet herbs.","Notes: Produced from indigenous Ethiopian landrace tree varieties long grown in the region and processed by the washed method (fruit skin and pulp are removed before drying). What began as a bike-powered mobile coffee shop born out of founder Chris O’Brien’s love of cycling now has a permanent home in San Diego, where he roasts and serves coffee to guests. Visit www.coffee-cycle.com for more information.","The Bottom Line: A chocolaty, citrusy, sweetly herbaceous washed Ethiopia cup."
Guatemala CODECH Women’s Lot,Mr. Espresso,"Oakland, California","Concepción Huista, Huehuetenango Department, Guatemala",Medium-Light,54/74,$15.00/12 ounces,November 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Rich-toned, sweetly nutty. Almond butter, baking chocolate, date, magnolia, cedar in aroma and cup. Sweet structure with gently brisk acidity; full, satiny
mouthfeel. The finish is nut-driven with undertones of baking chocolate and cedar.","Notes: Produced by smallholding members of CODECH (Coordinadora de Organizaciones de Desarrollo Concepción Huista), founded to promote socio-economic development for the local community. Mr. Espresso is a San Francisco Bay Area wholesale roaster and espresso parts distributor that slow-roasts its coffees using traditional wood-fired roasting machines. Visit www.mrespresso.com or call 510-287-5200 for more information.","The Bottom Line: Produced by women farmers. A balanced, richly nut-toned Guatemala cup — sweet, deep, friendly, affordable."
Ethiopia Yirgacheffe Worka Sakaro Anaerobic,Coffee By Design,"Portland, Maine","Gedeb District, Gedeo Zone, southern Ethiopia",Light,62/84,$18.50/12 ounces,November 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Quietly bittersweet, cocoa-toned. Lime zest, cocoa powder, hop flowers, cedar, persimmon in aroma and cup. Bittersweet structure with brisk acidity; lightly satiny mouthfeel. The finish centers around notes of cocoa powder and hop flowers.","Notes: Southern Ethiopia coffees like this one are largely produced from traditional Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural anaerobic method in which the coffee cherries are fermented in the whole fruit with limited access to oxygen before they are dried. Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in town, as well as one in Freeport. Visit www.coffeebydesign.com.",The Bottom Line: A low-key anaerobically processed Yirgacheffe cup with bittersweet floral notes and a hint of lime zest.
Kenya Kainamui AB,Coffee Cycle,"San Diego, California","Kirinyaga County, Kenya",Medium-Light,58/76,$16.50/250 grams,November 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Juicy, bright, deeply sweet-savory. Candied violet, black cherry, honey, almond butter, cedar in aroma and cup. Richly sweet structure with bright, phosphoric acidity; satiny-full mouthfeel. Juicy in the short finish with notes of honey and black cherry in the long.","Notes: Despite challenges ranging from contested government coffee policy and urban encroachment on prime coffee lands to chronically unstable weather, Kenya continues to produce some of the world’s most elegant and distinctive coffees. What began as a bike-powered mobile coffee shop born out of founder Chris O’Brien’s love of cycling now has a permanent home in San Diego, where he roasts and serves coffee to guests. Visit www.coffee-cycle.com for more information.","The Bottom Line: A deep-toned, multi-layered Kenya cup with notes of tart fruit, rich nut tones, and sweet florals throughout."
Kona Mocca®,Hula Daddy Kona Coffee,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,57/78,$89.95/8 ounces,November 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Exuberantly sweet-toned, richly floral. Dark chocolate, narcissus, sandalwood, blood orange zest, cedar in aroma and cup. Sweet-toned structure with bright, fruity acidity; full, satiny mouthfeel. The finish centers around citrus, chocolate, and flowers.","Notes: Mocca (also spelled Moka and Mokka) is a rare variety of Arabica that apparently originated in the Reunion Islands as a mutant of the great Bourbon variety. This Mocca was processed by the natural method (dried in the whole fruit). This unusual coffee with its tiny beans and striking cup is available only on the Hula Daddy website through their allocation list. Hula Daddy is a boutique coffee producer with farms at the 1,400- and 2,500-foot levels of the Mount Hualalai volcano near the northern end of the Kona growing district, five minutes above the town of Kailua-Kona. This coffee was produced at the higher elevation Hula Daddy farm. Available only via allocation list. Visit www.huladaddy.com or call 888-553-2339 for more information.","The Bottom Line: A juicy-sweet, richly aromatic coffee from the rare Mocca variety of Arabica with notes of citrus fruit and florals throughout."
