coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Colombia Geisha,Green Mountain Coffee,"Waterbury, Vermont","Valle del Cauca growing region, Colombia.",Medium,46/68,$24.99/10 ounces,November 2012,94,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Gently intense, original. Complex, lavender-toned flowers, honey, crisp roasted cocoa nib, sweet orange zest in aroma and cup. Delicate acidity; very smooth, silky/syrupy mouthfeel. Resonant, quietly flavor-saturated finish.  ","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (more properly spelled Gesha). With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha/Geisha variety continues to distinguish itself as one of the world's most unique coffees. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered single-serve capsule brewing in the United States with its Keurig brewing system, and remains one of the country’s leading large specialty roasters, offering a particularly wide-ranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 888-879-4627 for more information.","Who Should Drink It: A balanced, elegant version of the extravagantly aromatic Gesha profile."
"Finca El Injerto Patagonia, Guatemala",PT's Coffee Roasting Co.,"Topeka, Kansas","Huehuetenango growing region, Guatemala.",Medium-Light,59/78,$19.95/8 ounces,November 2012,94,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Very sweet yet richly dry, elegant. Fragrant, fresh-cut cedar, orange, blackberry, crisp chocolate in aroma and cup. Tartly sweet acidity; light but silky mouthfeel. Sweet, berry-toned, balanced finish. ","Notes: Patagonia is an auction lot grown on El Injerto, one of Guatemala’s most celebrated farms. This lot is comprised entirely of the Pacamara variety of Arabica, a cross between the giant-beaned Maragogipe variety and Pacas, a selection of the heirloom Bourbon. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.”  Visit www.ptscoffee.com or call 888-678-5282 for more information.","Who Should Drink It: The crisply sweet berry character of great Kenyas shows up here in this very distinctive, resonantly elegant profile. "
Aroma de Canalaj Guatemala,Green Mountain Coffee,"Waterbury, Vermont","Huehuetenango growing region, Guatemala.",Medium,49/68,$19.49/12 ounces,November 2012,93,Aroma:,9,Acidity:,8,Body:,8,Flavor:,10,Aftertaste:,8,"Blind Assessment: Intense, sweet, deep. Honey, dark chocolate, bourbon whisky, hints of flowers in aroma and cup. Roundly rich acidity; lightly syrupy mouthfeel. Resonant, long, slightly drying finish.   ","Notes: Certified organically grown and Fair Trade certified, meaning this coffee was purchased from small-holding farmers at a ""fair"" or economically sustainable price. This exceptional coffee is one of Green Mountain Coffee Roasters’ Special Reserve seasonal offerings. In part the very distinctive character of this wet-processed or “washed” coffee may derive from local variations in the ferment step used to loosen the fruit pulp from the beans. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered single-serve capsule brewing in the United States with its Keurig brewing system, and remains one of the country’s leading large specialty roasters, offering a particularly wide-ranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 888-879-4627 for more information.","Who Should Drink It: Deep, whisky-and-honey aromatic character may make this cup a particularly good afternoon or evening choice."
"Finca El Socorro Maracaturra, Guatemala",PT's Coffee Roasting Co.,"Topeka, Kansas","Palencia, Guatemala.",Light,59/84,$17.98/12 ounces,November 2012,92,Aroma:,8,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweet-toned, delicate. Distinct honey, plus dried apricot, violet-like flowers, a hint of baking spice in aroma and cup. Lyrically sweet and juicy acidity; buoyant, lightly syrupy mouthfeel. The violet-like floral note in particular lingers in a sweet, gently tart finish.  ","Notes: Grown on the award -winning Guatemalan farm El Socorro y Anexos, this coffee is comprised of the Maracaturra variety of Arabica, a cross between the giant-beaned Maragogipe and Caturra, a dwarf selection of Bourbon. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-5282 for more information.","Who Should Drink It: Delicately complex, sweet, very slightly savory, a subtly unusual profile for subtle palates."
Colombia Geisha (K-Cup),Green Mountain Coffee,"Waterbury, Vermont","Valle del Cauca growing region, Colombia.",Very Dark,0/55,$31.99/18 K-Cups,November 2012,91,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: (As brewed in a Keurig B70 Platinum single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving) Honey, crisp, caramelly chocolate, hints of flowers, apricot and mango in the aroma. Sweet and juicy in the cup: apricot, mango, hints of flowers and chocolate. Balanced, delicately juicy acidity; smooth, silky mouthfeel. Sweet-toned, rich, gently drying finish. ","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (more properly spelled Gesha). With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha/Geisha variety continues to distinguish itself as one of the world's most unique coffees. Keurig brewing devices were among the first single-serve brewers on the market, starting in the mid 1990's with office models and now available in five home models with a variety of features and price points. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered single-serve capsule brewing in the United States with its Keurig brewing system, and remains one of the country’s leading large specialty roasters, offering a particularly wide-ranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 888-879-4627 for more information.","Who Should Drink It: For K-cuppers an unusual opportunity to sample one of the world’s most celebrated (and expensive) coffees, the Gesha variety of Arabica. A nice gift for the K-cup aficionado."
Bourbon Duets,CofFeeling,"Kaohsiung City, Taiwan",Not disclosed.,Medium,47/59,"NTD $1,000/16 ounces",November 2012,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,9,With Milk:,8,"Blind Assessment: Evaluated as espresso. Balanced, richly complex, distinctive. Vanilla, hazelnut, candied ginger, dark chocolate and ripe, orangy raspberry in aroma and small cup. Full, round mouthfeel; raspberry, ginger and dark chocolate particularly saturate the finish. Preserves richness and complexity two parts milk.",Notes: This blend is produced entirely from coffees of the heirloom Bourbon variety of Arabica. CofFeeling is a one-location roaster-café situated adjacent to of one of Taiwan’s most elegantly designed metro stations. Visit www.coffeelingcafe.com or call +886-7-285-5300 for more information.,"Who Should Drink It: A superb espresso, exotic and distinctive both as straight shot and in short milk."
Ethiopia Washed Yirgacheffe Aroma Roast,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan","Yirgacheffe growing region, southern Ethiopia.",Medium,53/64,NTD $950/16 ounces,November 2012,94,Aroma:,9,Acidity:,8,Body:,8,Flavor:,10,Aftertaste:,9,"Blind Assessment: Sweet, complex, briskly floral. Honey, lavender-like flowers, cocoaish chocolate, hints of fir and mint in aroma and cup. Softly bright acidity; silky mouthfeel. Very sweet, flavor-saturated finish.","Notes: Yirgacheffe coffees like this one processed by the wet or washed method (fruit skin and pulp is removed before drying) typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. In addition to his retail roasting operation Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purposed-built commercial espresso blends and high quality single-origin coffees. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.",Who Should Drink It: A coffee exhilaratingly exotic in its aromatics yet cleanly articulated and classic in structure. 
Limited Edition True Espresso,True Beans Coffee Roasters,"Long Beach, California","Sumatra, Indonesia; Honduras; Ethiopia.",Medium,51/65,$15.99/12 ounces,November 2012,93,Aroma:,8,Body:,9							,Flavor:,9,Aftertaste:,9,With Milk:,8,"Blind Assessment: Evaluated as espresso. Sweet, rich, balanced. Sugary vanilla, crisp baking chocolate, dried orange peel and berry-toned fruit in aroma and small cup. Full, smooth, creamy mouthfeel; candyish vanilla in particular carries into a flavor-saturated finish. Flavor persists well in two parts milk, balanced and composed.",Notes: Certified Organic. True Beans is an artisan small-batch roaster located in the southern California city of Long Beach that emphasizes social responsibility and sells only organic and sustainable coffees.  Visit www.truebeans.com or call 562-216-1620 for more information.,Who Should Drink It: For those relatively new to espresso an accessible and easy drinking straight shot. For espresso enthusiasts the prominent vanilla note may be remarkable.
Kenya Echo,CofFeeling,"Kaohsiung City, Taiwan",Central Kenya.,Medium,46/58,"NTD $1,600/16 ounces",November 2012,92,Aroma:,8,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Intense, sweetly tart, complex. Passion fruit, melon, hazelnut, vanilla in aroma and small cup. Full, buttery mouthfeel; hazelnut and vanilla in particular carry into a rich finish. Delicate, crisp and chocolaty in two parts milk. ",Notes: CofFeeling is a one-location roaster-café situated adjacent to of one of Taiwan’s most elegantly designed metro stations. Visit www.coffeelingcafe.com or call +886-7-285-5300 for more information.,Who Should Drink It: For those connoisseurs interested in sampling a distinctive single-origin espresso.
Guatemala Huehuetenango Finca La Bolsa,Beansmith Coffee,"Omaha, Nebraska","La Libertad, Huehuetenango, Guatemala.",Medium-Light,56/73,$14.95/12 ounces,November 2012,92,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Lushly bright and complex. Almond, orange, fresh-cut cedar; hints of chocolate, honey and night-blooming flowers in aroma and cup. Big, sweet-toned acidity; lively, syrupy mouthfeel. Resonantly flavor saturated, gently drying finish.","Notes: Processed by the classic wet or “washed” method: fruit is removed before drying using traditional ferment-and-wash methods and the beans are sun-dried. Produced on Finca La Bolsa from trees of the Bourbon and Caturra varieties of Arabica. Beansmith Coffee is a small-batch roasting company located in La Vista, Nebraska that believes that coffee drinkers should know as much as they can about the coffee they drink, and that there is a story behind every cup, one worth exploring.  Visit www.beansmith.com or call 866-663-5295 for more information.","Who Should Drink It: Classic Guatemalan variation on the classic American breakfast cup: sweetly acidy, big-bodied, complex, rich."
Ethiopia Konga,Cafe Virtuoso,"San Diego, California","Yirgacheffe growing region, southern Ethiopia.",Medium,47/61,$15.00/12 ounces,November 2012,92,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Exhilaratingly bittersweet and complex. Floral notes ranging from sweet and vanilla to crisp lavender, roasted cocoa nib, orange zest in aroma and cup. Crisp, floral-toned acidity; light but lively, silky mouthfeel. Floral notes in particular carry into a drying but sweet-toned finish.  ","Notes: This coffee is certified organically grown and Fair Trade, meaning it was purchased from small-holding farmers at a ""fair"" or economically sustainable price. Processed by the classic wet or “washed” method: fruit is removed before drying using traditional ferment-and-wash methods and the beans are sun-dried. Konga is a Zone in the celebrated Yirgacheffe growing region of southern Ethiopia. Café Virtuoso is a small-batch coffee roaster that strives to procure, roast and deliver the best quality coffee in San Diego. Visit www.cafevirtuoso.com or call 619-550-1830 for more information.","Who Should Drink It: A brisk, rather elegant bittersweet character makes this an unusual variation on the great Yirgacheffe profile."
Mexico Chiapas Phoenix Special S.O. Espresso,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan",Mexico.,Medium,49/60,NTD $700/16 ounces,November 2012,91,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,7,"Blind Assessment: Evaluated as espresso. Rich, deep, nutty. Molasses, roasted pecan, dark chocolate and pungent, pineapple-like fruit in aroma and small cup. Fullish, creamy mouthfeel; richly dry, fruit-toned finish. Fruit and chocolate survive, though quietly, in two parts milk. ","Notes: In addition to his retail roasting operation Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purposed-built commercial espresso blends and high quality single-origin coffees. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.",Who Should Drink It: Impressive aromatic range and complexity with pleasing mouthfeel in the straight shot; fades a bit in milk.
House Blend,CofFeeling,"Kaohsiung City, Taiwan",Not disclosed.,Medium-Dark,45/50,NT $700/16ounces,November 2012,90,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,7,"Blind Assessment: Evaluated as espresso. Deep, earthy, savory. Dark chocolate, caramel, nut, rich earth and faint orange- and apricot-toned fruit in aroma and small cup. Round, lightly syrupy mouthfeel; a crisply dry chocolate dominates in a flavor-saturated finish and carries persuasively into two-parts milk with a complicating hint of orangy fruit.",Notes: CofFeeling is a one-location roaster-café situated adjacent to of one of Taiwan’s most elegantly designed metro stations. Visit www.coffeelingcafe.com or call +886-7-285-5300 for more information.,Who Should Drink It: Those who enjoy depth and savory sweetness in a versatile espresso.
Kenya AA,GreenAlives,"New Taipei City, Taiwan",Central Kenya.,Medium-Dark,45/47,NTD $1000/16 ounces,November 2012,90,Aroma:,8,Acidity:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Crisp, complex. Almond, caramel, spicy flowers, tart berry, fresh-cut cedar in aroma and cup. Brisk, bittersweet acidity; light but silky mouthfeel. Hints of chocolate and flowers carry into a gently drying finish. ","Notes: Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world's most elegant and distinctive coffees. AA is the highest grade of Kenya coffee based on bean size and freedom from physical imperfections. GreenAlives is a Taiwan small-batch roasting company located in the Xin-Zhuang District of New Taipei City that pursues quality in every act of coffee production from green coffee selection through storage, roasting and educating customers in optimum brewing practice.  Visit www.greenalives.com or call +886-0921-884-579 for more information.","Who Should Drink It: Those who enjoy dry, spicy, floral-toned white table wines. "
Mocha-Java Blend,GreenAlives,"New Taipei City, Taiwan","Mattari growing region Yemen; Yirgacheffe growing region, southern Ethiopia; Mandheling growing region, Sumatra, Indonesia.",Medium-Dark,45/47,NTD $800/16 ounces,November 2012,88,Aroma:,8,Acidity:,7,Body:,8,Flavor:,8,Aftertaste:,7,"Blind Assessment: Rich, low-toned, savory. Walnut, salty dark chocolate, caramel and a hint of flowers in aroma and cup. Round, muted acidity; full, slightly rough mouthfeel. Chocolate in particular lingers in a long finish. ","Notes: Mocha-Java is the world’s earliest blend. It combined the only two coffees available in the world in the 17th century: “Mocha” from Yemen and Java from the Dutch colony in what is now Indonesia. This version combines the traditional Yemen with a Sumatra in place of the Java plus a third coffee from the Yirgacheffe region of Ethiopia. GreenAlives is a Taiwan small-batch roasting company located in the Xin-Zhuang District of New Taipei City that pursues quality in every act of coffee production from green coffee selection through storage, roasting and educating customers in optimum brewing practice.  Visit www.greenalives.com or call +886-0921-884-579 for more information.","Who Should Drink It: Those who enjoy rich, savory-sweet beverages. Should take whitener well."
Lycello Panama Gesha,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Silla Del Pando, Volcan, Panama.",Medium-Light,56/71,$45.45/16 ounces,November 2012,95,Aroma:,9,Acidity:,9,Body:,8,Flavor:,10,Aftertaste:,9,"Blind Assessment: Crisply sweet, quietly but profoundly complex. Honey, lavender-like flowers, roasted cocoa nib, ripe orange and guava in aroma and cup. Sweet, lively acidity; light but silky mouthfeel. Long, resonant, deeply flavor-saturated finish. ","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also spelled Geisha). With its generally elongated beans and distinctive floral and chocolate cup, the Geisha variety continues to distinguish itself as one of the world's most unique coffees. This particular Gesha is produced on the Ninety Plus Gesha Estates. Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast.  Visit www.barringtoncoffee.com or call 800-528-0998 for more information.","Who Should Drink It: Giddily sweet and complex expression of the Gesha cup. If you can afford it, try it. "
Sumatra Lintong Blue Batak Peaberry,Temple Coffee and Tea,"Sacramento, California","Lintong growing region, northern Sumatra, Indonesia.",Medium,46/59,$15.50/12 ounces,November 2012,93,Aroma:,8,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep, earthy, savory. Fresh-turned earth, dark chocolate, clove-like spice, hints of highland Scotch whisky in aroma and cup. The acidity is integrated and saturated with flavor; the mouthfeel medium in weight and smooth in texture; the finish richly complex.","Notes: Coffees from the northern part of the Indonesian island of Sumatra are admired for their complex earth, fruit and aromatic wood notes that result largely from unorthodox fruit removal and drying practices called “wet hulling.” This coffee is a particularly intense and particularly refined example of the type. This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Peaberries produce a somewhat different (often better) cup than normal beans from the same crop, from which they may or may not be separated during grading. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world.  Visit www.templecoffee.com or call 916-454-1282 for more information.","Who Should Drink It: A superb, unapologetic Sumatra of the deep, cleanly and richly earthy style. "
El Salvador Los Pirineos Natural Red Bourbon,Fratello Coffee Roasters,"Calgary, Alberta, Canada","Cordillera Tecapa Chinameca, El Salvador.",Light,67/75,CAD $16.85/12 ounces,November 2012,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Heady brandy-like notes, complex fruit and crisp baker’s chocolate in aroma and cup. Balanced, gently juicy acidity; lightly syrupy mouthfeel. The chocolate note in particular carries into a quietly rich finish.","Notes: This is a dry-processed or ""natural"" coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. It was produced from trees of the red-fruited form of the heirloom Bourbon variety of Arabica. Calgary-based Fratello is a second-generation boutique coffee roaster owned by three brothers who focus on responsible trade relationships with coffee growers.  Visit www.fratellocoffee.com or call 800-944-2545 for more information.","Who Should Drink It: Exotic, richly brandy-toned cup for coffee adventurers."
Honduras Maria Galo,Thirty-Thirty Coffee Co.,"Peoria, Illinois","La Union, Honduras.",Medium,53/67,$17.50/12 ounces,November 2012,92,Aroma:,8,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, close-knit complexity. Flowers, honey, lime, nut-toned dark chocolate in aroma and cup. Balanced, juicy acidity; lively, lightly syrupy mouthfeel. Gently flavor-saturated finish.",Notes: This lot is comprised of beans from the traditional Typica and the heirloom Bourbon varieties of Arabica. Thirty-Thirty is a small-batch coffee roasting company located in Peoria Illinois that is committed to sourcing the finest green coffees and to expressing the individuality and character of those coffees through the roasting process and all the way to the cup.  Visit www.thirty-thirtycoffee.com or call 309-713-2983 for more information.,"Who Should Drink It: Classic Central American breakfast cup: balanced, juicy, complete."
Guatemala San Juan,Thirty-Thirty Coffee Co.,"Peoria, Illinois","La Libertad, Huehuetenango, Guatemala.",Medium-Light,57/73,$16.99/12 ounces,November 2012,91,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Deep, pungent. Molasses, walnut, buttery dark chocolate, lush night flowers in aroma and cup. Brisk but integrated acidity; lightly syrupy mouthfeel. Sweet though drying finish. ",Notes: Thirty-Thirty is a small-batch coffee roasting company located in Peoria Illinois that is committed to sourcing the finest green coffees and to expressing the individuality and character of those coffees through the roasting process and all the way to the cup.  Visit www.thirty-thirtycoffee.com or call 309-713-2983 for more information.,Who Should Drink It: Those who prefer red wines and whisky to white wines and vodka.
Honduras Seydi Argueta,Barrington Coffee Roasting Co.,"Lee, Massachusetts","La Paz District, Marcala growing region, Honduras.",Medium-Light,59/75,$18.45/16 ounces,November 2012,91,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Gently pungent, harmoniously complex. Sweet flowers, rich, cocoa-like chocolate, walnut and an orangy fruit in aroma and cup. Crisp acidity. Delicate, very silky mouthfeel. Flavor persists into a rather drying finish.","Notes: This coffee represents a micro-lot project, Lot 36, from an eight-acre parcel within the eighty-three acre Finca Las Esmeraldas farm. Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast.  Visit www.barringtoncoffee.com or call 800-528-0998 for more information.","Who Should Drink It: Lovers of crisply complex, dry white table wines."
Classic Roast,Folgers (Costco),"Orrville, Ohio",Not disclosed.,Very Dark,0/52,$11.04/48 ounces,November 2012,67,Aroma:,4,Acidity:,3,Body:,6,Flavor:,1,Aftertaste:,3,"Blind Assessment: Flat and woody with a cloying, disturbing sweetness and not much else in way of flavor or aroma. The sweetness could be taken as slightly composty or slightly chocolaty or both. Virtually no acidity; smooth but leanish mouthfeel. The composty sweetness is most intense and unpleasant in the cup, less so in the finish.","Notes: Purchased in pre-ground format at Costco in San Leandro, California for an equivalent of $3.66 per pound. Folgers is a 160-year old coffee brand founded in San Francisco, acquired in 1963 by Procter & Gamble, and sold in 2008 to the J.M. Smucker Company.  Visit www.folgers.com or call 800-937-9745 for more information.","Who Should Drink It: Very low price; very, very poor quality by any standard that we know of."
100% Colombian,Eight O'Clock Coffee (Walmart),"Montvale, New Jersey",Colombia,Medium,46/56,$4.73/11 ounces,November 2012,77,Aroma:,5,Acidity:,6,Body:,7,Flavor:,4,Aftertaste:,5,"Blind Assessment: Decent structure: tartly brisk, though bitterish acidity, light but silky mouthfeel. Aroma and flavor are muted and mildly unpleasant, however: Faint, faded cedar, overripe fruit that with imagination hints at chocolate. The fruit turns sourish in the finish.  ","Notes: Purchased in whole bean format at Walmart in San Leandro, California at an equivalent of $7.24 per pound. Eight O'Clock coffee originated with the A&P supermarket chain in 1919, and is one of America's most long-lived and traditional coffee brands, offering whole-bean, all-Arabica coffee in retro-looking bags at prices that come close to competing with cheap, Robusta-heavy canned blends. In 2005 Eight O'Clock was acquired by Tata Coffee, a vertically integrated Indian coffee growing, exporting, roasting and retailing company.  Visit www.eightoclock.com or call 800-299-2739 for more information.",Who Should Drink It: We’ve tasted this brand and this coffee when it was considerably better. Maybe you’ll get lucky with yours.
100% Colombian,Great Value (Walmart),"Bentonville, Arkansas",Colombia,Very Dark,0/40,$3.30/11.3 ounces,November 2012,79,Aroma:,6,Acidity:,6,Body:,6,Flavor:,6,Aftertaste:,5,"Blind Assessment: Clean, simple, woody. Sweet, mildly charred wood, molasses, caramel in aroma and cup. Soft, muted acidity; medium body, slightly lean mouthfeel. Muted flavor fades quickly in a clean but drying finish.","Notes: Purchased in pre-ground format at Walmart in San Leandro, California at an equivalent of $5.21 per pound. Great Value is a proprietary brand of Walmart, the world's largest retailer.  Visit www.walmart.com for more information.","Who Should Drink It: Nothing wrong; nothing much right here either except for the very attractive price. A clean but very simple, woody cup. "
Veranda Blend Blonde,Starbucks Coffee (Costco),"Seattle, Washington",Not disclosed.,Medium,50/58,$14.80/40 ounces,November 2012,80,Aroma:,6,Acidity:,6,Body:,7,Flavor:,6,Aftertaste:,5,"Blind Assessment: Sweet-toned, clean, neutral. Grainy sweetness, faint nut and chocolate hints in aroma and cup. Delicately brisk, muted acidity. Fullish though rather inert mouthfeel. Some chocolaty sweetness persists in a clean though rather empty finish.","Notes: Purchased in whole bean format at Costco in San Leandro, California for an equivalent of $5.99 per pound. With this, one of four “Blonde” or medium-roasted blends, Starbucks breaks with its long commitment to dark-roasting. This blend, described as “Mellow & Soft,” is apparently aimed at those who prefer a brisker, more delicate cup than presented by any of Starbucks’ usual offerings.  Visit www.starbucks.com or call 800-782-7282 for more information.",Who Should Drink It: Those looking for Starbucks’ version of “mellow and soft” (very) at an attractive price.
Breakfast Blend Rainforest Alliance,Sam's Choice (Walmart),"Bentonville, Arkansas",Not disclosed.,Medium,52/62,$5.52/12 ounces,November 2012,82,Aroma:,7,Acidity:,6,Body:,6,Flavor:,7,Aftertaste:,6,"Blind Assessment: Sweet-toned and balanced, though muted. Fresh-cut fir, chocolate, caramel, perhaps an apricot-like fruit, all rather subdued, in aroma and cup. Soft, faintly brisk acidity; leanish but smooth mouthfeel. Flavor fades quickly in a clean, mildly drying finish.","Notes: Purchased in whole bean format at Walmart in San Leandro, California at an equivalent of $7.31 per pound. This coffee is 100% Rainforest Alliance certified, meaning it was produced following sustainable ecological and socio-economic criteria developed by the Sustainable Agricultural Network, a coalition of independent, environment-focused non-governmental organizations. Sam’s Choice is a proprietary brand of Walmart, the world's largest retailer.  Visit www.walmart.com for more information.",Who Should Drink It: Those who enjoy a cleanly delicate medium roast at a reasonable price.
Organic Ethiopia Yirgacheffe Amaro Gayo,Vertigo Coffee,"San Juan Bautista, California","Amaro region, southern Ethiopia.",Medium-Light,54/70,$15.97/12 ounces,November 2012,90,Aroma:,8,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Dark chocolate, brandy, blueberry, fresh-cut cedar in aroma and cup. Backgrounded but functional acidity; full, syrupy mouthfeel. Rich but simple, drying finish.","Notes: A “natural” or dry-processed coffee, meaning the beans were dried inside the fruit, encouraging a flavor profile that is lower-toned and more pungent than the more familiar wet-processed floral- and citrus-toned southern Ethiopia profile. Certified organically grown, this coffee is processed with great care by Ethiopia's only female coffee mill owner, Asnakech Thomas, who pays high prices for ripe cherry from smallholders in Ethiopia's Amaro region. Vertigo Coffee is a small-batch roaster with a retail café located in picturesque San Juan Batista, California.  Visit www.vertigocoffee.com or call 831-623-9533 for more information.","Who Should Drink It: A cigar-and-leather-armchair style coffee, deep and richly brandy-like."
Karatu Kenya AA,JBC Coffee Roasters,"Madison, Wisconsin","Thika growing region, central Kenya.",Medium,53/67,$16.99/12 ounces,October 2012,94,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly tart and exhilaratingly complex. Richly tart fruit – guava, passion fruit – dominate, rounded by a cocoaish chocolate and lush night blooming flowers. Crisp, juicy acidity; light but very silky, lively mouthfeel. Resonantly flavor-saturated, slightly drying finish.","Notes: Produced mainly from trees of the admired, Bourbon-derived SL28 and SL34 varieties of Arabica. Grown by farmers of the Gitwe cooperative, which operates two wet mills, Karatu and Kariuga, and is composed of 1,868 farmer members. JBC Coffee Roasters (formerly Johnson Brothers Coffee Roasters) is a distinguished small-batch roasting company. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","Who Should Drink It: Classic Kenya: intense, elegant, complex."
La Colmena El Salvador Pacamara,JBC Coffee Roasters,"Madison, Wisconsin",El Salvador,Light,64/78,$11.99/12 ounces,October 2012,90,Aroma:,8,Acidity:,8,Body:,7,Flavor:,9,Aftertaste:,8,"Blind Assessment: Striking savory sweet character. Preserved fruit – prune and apricot – walnut and malt in aroma and cup. Gently tart, dry acidity; smooth, rather lean mouthfeel. Chocolate, which showed up in the aroma before losing itself in the cup, resurfaces in a rich, rather sweet-toned finish.","Notes: This lot is comprised entirely of the admired Pacamara variety of Arabica, a cross between the giant-beaned Maragogipe and Pacas, a selection of the heirloom Bourbon. JBC Coffee Roasters (formerly Johnson Brothers Coffee Roasters) is a distinguished small-batch roasting company. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","Who Should Drink It: Unusual coffee, perhaps more distinguished than our rating suggests. Those who value dry, savory undercurrents in beverages – in aged tequilas and cachaças, to give just two examples – should particularly enjoy this coffee."
Kenya Mamuto,Terroir Coffee,"Acton, Massachusetts","Kirinyaga region, south-central Kenya",Medium-Light,61/76,$25.00/12 ounces,October 2012,96,Aroma:,9,Acidity:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Crisp, sweetly pungent, elegant. Guava, citrus, backgrounded caramel and dark chocolate in aroma and cup. Rich, active, juicy acidity; syrupy but lively mouthfeel. Very sweet, long, flavor-saturated finish.","Notes: From trees of the classic Bourbon-derived Kenya cultivars SL28 and SL34. Terroir is a microroaster focusing on elite single-origin coffees. It was a pioneer in the revival of medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the world's leading coffee visionaries. Visit www.terroircoffee.com or call 866-444-5282 for more information.","Who Should Drink It: The celebrated Kenya dry berry character, aka “black currant,” for us displayed here as sweetly tangy, juicy guava. Everything works in this superbly complete, graceful coffee, simultaneously simple and complex, altogether classic."
