coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Mama Cata Geisha Washed,Willoughby's Coffee & Tea,"Branford, Connecticut","Alto Quiel, Boquete growing region, western Panama",Medium-Light,56/84,$54.00/12 ounces,December 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp yet very sweet, delicately intricate. Lavender, lemon zest, apple, walnut, fresh pipe tobacco in aroma and cup. In structure massively sweet, gently tart; light, velvety, lively mouthfeel. Apple, lemon and fresh tobacco notes saturate a quiet, lightly drying finish.  ","Notes: Produced from old trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) grown by farmer Jose David Garrido on the Mama Cata Estate. With its elongated beans and distinctive floral and chocolate cup, the Geisha variety continues to distinguish itself as one of the world’s most unique coffees. This version was processed by the traditional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.",The Bottom Line: Delicate yet extravagant rendition of the great Geisha profile.
Panama Finca Lerida Geisha Black Honey,Willoughby's Coffee & Tea,"Branford, Connecticut","Jaramillo, Boquete growing region, western Panama",Medium-Light,50/75,$39.99/12 ounces,December 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Big, round, deeply and pungently layered. Fragrant cedar, lavender, baker’s chocolate, Concord grape, a hint of mace in aroma and cup. Bittersweet and rich in structure; fat and plush in mouthfeel with a drying edge. Concord grape and cedar dominate in a continuing pungent but quite sweet finish. ","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) on the Chiari family’s Finca Lerida Esplenderosa in Jaramillo under the management of family member Sonia Amoruso. With its elongated beans and distinctive cup, the Geisha variety continues to distinguish itself as one of the world’s most unique coffees. In all honey processing methods, skins are removed, but some sweet pulp or fruit flesh (“honey”) is allowed to adhere to the beans during drying. In the black honey variation, virtually all of the pulp is allowed to dry on the beans and the beans may be subject to a particularly slow drying process, often netting a deep, pungent profile. Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.","The Bottom Line: Grapey sweetness working against a complex cedary, lavender-toned pungency distinguishes this intriguing black-honey-processed version of great Geisha cup."
Panama Finca Lerida Geisha Washed,Willoughby's Coffee & Tea,"Branford, Connecticut","Alto Quiel, Boquete growing region, western Panama",Medium-Light,57/79,$39.99/12 ounces,December 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, delicately but intricately floral- and spice-toned. Jasmine, walnut, pipe tobacco, sandalwood, ripe peach, a hint of lime zest in aroma and cup. Brisk and vivacious in structure; light, silky mouthfeel. Flavor layers but rings on in a jasmine-toned, gently drying finish.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) on the Chiari family’s Finca Lerida in Alto Quiel under the management of family member Sonia Amoruso. With its elongated beans and distinctive cup, the Geisha variety continues to distinguish itself as one of the world’s most unique coffees. This version was processed by the traditional wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the  times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.",The Bottom Line: Another essay in delicately lush extravagance and aromatic originality from the great Geisha variety.
Wei Rong Blend,Mi's Cafe,"Kaohsiung City, Taiwan",Ethiopia; Guatemala; Kenya,Medium-Light,55/72,NT $300/8 ounces,December 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Crisply delicate yet resonantly deep. Blackberry, tea rose, clover flower, grapefruit zest, musk in aroma and cup. In structure intensely tart yet very sweet, with a slight deepening savory edge. Light and silky in mouthfeel. Superb finish: sweet, flavor-saturated, long, intact in aromatics and structure. ","Notes: This distinguished and unusual blend is comprised of coffee from three distinguished origins, Ethiopia, Guatemala and Kenya. Mi’s Café is an in-store roaster and coffee shop in Kaohsiung City, Taiwan. For more information, call 886-7-2010188, email [email protected] or visit www.facebook.com/MISCOFFEE.",The Bottom Line: The blender’s art at its finest: an original and complete cup.
Ethiopia Kayon Mountain,Ben's Beans,"Putnam, Connecticut","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,53/73,$16.95/12 ounces,November 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet-tart, cocoa-toned. Roasted cacao nib, lemon zest, narcissus, mango, frankincense in aroma and cup. Intricately sweet, high-toned, with bright, juicy acidity; lush, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned mango supported by notes of frankincense.","Notes: Produced by Ato Esmael and his friends and family at their estate farm in the Guji Zone of southern Ethiopia. Certified organic and produced from distinctive, largely indigenous varieties of Arabica long grown in the region. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Named after the cofounders’ son, Ben, Ben’s Beans prides itself on ethical sourcing, as well as in donating a portion of proceeds to charities in the coffee-producing regions they work with. Visit www.bensbeans.org for more information.","The Bottom Line: A classic natural-processed Ethiopia cup: balanced, driven by fruit and floral tones, with an elegant cocoa throughline."
Ethiopia Reko,Temple Coffee and Tea,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,53/73,$19.00/12 ounces,November 2018,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet-tart. Apricot, sandalwood, maple syrup, orange zest, freesia-like flowers in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish is quietly flavor-saturated, with lead notes of apricot and sandalwood.","Notes: Coffees like this one from the celebrated Yirgacheffe growing region are produced largely from old, indigenous local tree varieties. A wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",The Bottom Line: A high-toned wet-processed Ethiopia cup with balanced vivacity.
Organic Mocha Java Espresso,Nella's SOGOOD Coffee,"Empire, Michigan",Not disclosed,Medium,42/64,$9.00/8 ounces,November 2018,90,Aroma:,8,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Sweetly roast-toned, chocolaty. Dark chocolate, raisin, gently scorched fir, almond, a hint of lush, lily-like flowers in aroma and small cup. Creamy mouthfeel; crisp, richly drying finish. In three park milk, notes of dark chocolate lead the way, supported by raisin and smoky aromatic wood.","Notes: The coffees in this blend are certified organic. Nella’s SOGOOD Coffee is a Michigan-based roaster and retailer serving the Upper Peninsula. For more information, and a list of where Nella’s coffees are sold, visit www.sogoodcoffee.com.",The Bottom Line: A friendly darker-roasted espresso blend with satisfying dark chocolate and raisiny dried fruit tones throughout.
100% Arabica Freeze-Dried Colombian (Instant Coffee),Waka Coffee,"Los Angeles, California",Colombia,NA,0/0,$10.99/8 single-serve packets,November 2018,88,Aroma:,7,Acidity/Structure:,7,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Evaluated at proportions of 5 grams of instant coffee powder mixed with 8.5 ounces (250 ml) of hot water. Caramel-toned, richly sweet. Dark caramel, magnolia-like flowers, cedar, baker’s chocolate, a hint of apricot in aroma and cup. Sweet-toned in structure with brisk acidity; smooth mouthfeel. The finish is crisply sweet and resonant, with lingering notes of caramel and apricot.","Notes: The green coffee for this product was produced in Colombia from trees of the Arabica species. It was solubilized by the freeze-dried method at origin. WAKACOFFEE donates 4% from the sale of each box of 8 packets to support clean water projects. For more information, visit www.wakacoffee.com.",The Bottom Line: A appealing 100% Colombia coffee in instant format that largely preserves the character of the green coffee.
Perla del Otún,Espresso Republic,"Chino, California","Huila, Colombia",Medium-Light,54/74,$15.00/12 ounces,November 2018,91,Aroma:,8,Body:,8							,Flavor:,8,Aftertaste:,9,With Milk:,8,"Blind Assessment: Crisply sweet, balanced. Baker’s chocolate, maple syrup, gardenia, cherry, cedar in aroma and cup. Sweet-tart in structure with brisk acidity; velvety mouthfeel. The finish consolidates to baker’s chocolate and gardenia with hints of cedar.","Notes: Produced entirely from trees of the Caturra variety of Arabica. Espresso Republic, founded in 2010, specializes in sourcing quality coffees and roasting them in small batches for both retail and wholesale customers. Visit www.espressorepublic.com for more information.","The Bottom Line: A sweet-toned, engaging Colombia cup with crisp baker’s chocolate as a throughline."
Decaf Classic Espresso,Espresso Republic,"Chino, California","Antioquia, Colombia",Medium,44/60,$16.95/12 ounces,November 2018,90,Aroma:,8,Body:,8							,Flavor:,8,Aftertaste:,7,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly sweet, cocoa-toned. Cocoa powder, date, magnolia, molasses, oak in aroma and small cup. Satiny-smooth mouthfeel; resonant, chocolaty finish with notes of magnolia and oak. In three parts milk, floral tones are amplified, and cocoa notes are integrated with roasty-sweet aromatic wood.","Notes: Decaffeinated at origin using ethyl acetate, a natural solvent derived from sugar cane. Espresso Republic, founded in 2010, specializes in sourcing quality coffees and roasting them in small batches for both retail and wholesale customers. Visit www.espressorepublic.com for more information.","The Bottom Line: A solid, straightfoward decaf espresso from Colombia, especially chocolaty in cappuccino-scaled milk."
Colombia El Sauce,Espresso Republic,"Chino, California","Santander, Colombia",Medium-Light,51/71,$13.95/12 ounces,November 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Richly sweet, floral-toned. Narcissus, roasted cacao nib, agave syrup, fir, red apple in aroma and cup. Sweet-toned structure with gentle, rounded acidity; smooth, satiny mouthfeel. The gently drying finish centers around roasted cacao nib and narcissus-like floral notes.","Notes: Produced entirely from trees of the Castillo variety of Arabica. Processed by the wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Espresso Republic, founded in 2010, specializes in sourcing quality coffees and roasting them in small batches for both retail and wholesale customers. Visit www.espressorepublic.com for more information.",The Bottom Line: A crisply sweet Colombia cup driven by engaging floral notes and hints of red apple and fresh-cut fir.
Kiunyu Peaberry,Bird Rock Coffee Roasters,"San Diego, California",South-central Kenya,Medium-Light,52/76,$26.00/12 ounces,November 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Spice-toned, deep, resonant. Dried persimmon, perique (fermented) tobacco, cinnamon, dark chocolate, gardenia-like flowers in aroma and cup. Sweet-savory structure with engagingly citrusy acidity; plush, syrupy mouthfeel. The finish leads with dried persimmon and dark chocolate, followed by pipe tobacco and cinnamon.","Notes: Produced from trees of the admired SL-28 and SL-34 varieties of Arabica. Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Peaberries produce a somewhat different (often better) cup than normal beans from the same crop, from which they may or may not be separated during grading. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.",The Bottom Line: A rich-toned Kenya carried by pleasing savory notes that support and balance the coffee’s deep sweetness.
El Aguila SL28 El Salvador,JBC Coffee Roasters,"Madison, Wisconsin","Santa Ana region, El Salvador",Medium-Light,57/80,$19.50/12 ounces,November 2018,93,Aroma:,8,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately but pungently floral. Narcissus-like flowers, baker’s chocolate, tart black currant, oak, roasted pistachio in aroma and cup. Crisply sweet and lightly savory in structure; plump and lightly syrupy in mouthfeel. Flowers, cocoa-like chocolate, pistachio in particular carry into a gently drying finish.","Notes: Finca El Aguila is owned by Mauricio Ariz and his sons. It occupies 63 hectares in Cantón Ojo de Agua, municipality of Chalchuapa, near the Santa Ana Volcano. A small portion of the farm is devoted to the production of SL 28, the tree variety most responsible the great coffees of Kenya. This is a wet-processed or “washed” version of the SL 28, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A subtle but persuasive version of the resonantly pungent, berry-and-flowers Kenya-style cup."
Nano Challa,Bird Rock Coffee Roasters,"San Diego, California","Jimma Zone, Oromia State, Ethiopia",Medium-Light,54/78,#23.00/12 ounces,November 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicate, sweetly tart. Lemon drop, roasted cacao nib, pink peppercorn, almond, orange zest in aroma and cup. Sweet-tart structure with bright, juicy acidity; satiny-smooth mouthfeel. The resonant finish consolidates to notes of lemon drop and cocoa, with a hint of pink peppercorn.","Notes: Produced by the Nano Challa cooperative in Ethiopia’s Jimma Zone. Southern and western Ethiopia coffees like this one are produced largely from local, indigenous varieties of Arabica. When processed by the wet or washed method (fruit skin and pulp are removed before drying) they typically express great aromatic complexity and intensity, with a particular emphasis on citrus, cocoa and floral notes. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A spirited, high-toned Ethiopia cup with vivacious floral spice notes throughout."
Costa Rica Volcán Azúl Single-Origin Espresso,Temple Coffee and Tea,"Sacramento, California","Poás Volcano region, central Costa Rica",Medium,48/57,$21.50/12 ounces,November 2018,92,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Crisp, chocolate-toned and cedary. Dark chocolate, pecan, gently scorched cedar, ripe banana, tangerine zest in aroma and small cup. Lightly syrupy mouthfeel; roundly bittersweet in the finish: chocolate, cedar, tangerine. Cedar dominates in three parts milk, quietly enveloped by chocolate and ripe banana.","Notes: Produced at Finca Volcán Azúl from a mix of tree varieties. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","The Bottom Line: Moderately-dark-roasted, this dried-in-the-fruit Costa Rica nets a quietly classic espresso profile: chocolaty, with a roast-toned, cedary depth and a zingy hint of tangerine."
Kona Mocca®,Hula Daddy Kona Coffee,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium,46/64,$44.95/8 ounces,November 2018,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Enchantingly rich, intensely floral, unique. Dried black cherry, tea rose, Cognac, chocolate fudge, gently scorched almond wood in aroma and cup. Deeply sweet-savory in structure with crisp, apple-toned acidity; plump, syrupy mouthfeel. Exceptionally long finish that carries over all the aroma and flavor notes from the cup, plus an umami intrigue akin to candied bacon.","Notes: This exceptional coffee was selected as the No. 1 coffee on Coffee Review’s list of the Top 30 Coffees of 2018. Mocca (also spelled Moka and Mokka) is a famous variety of Arabica that reached Kaanapali, Hawaii from Brazil. Current thinking in the technical coffee community is that it originated in the Reunion Islands as a mutant of the great Bourbon variety. It may well have originated in Yemen, however, where varieties displaying the identical, very unusual bean size and shape are known as Ismaili, as well as by other local names. This Mocca was processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. This rare coffee with its tiny beans and striking cup is available only on the Hula Daddy website through their allocation list. Hula Daddy is a boutique coffee producer with farms at the 1,400 and 2,500 foot levels of the Mount Hualalai volcano near the northern end of the Kona growing district, five minutes above the town of Kailua-Kona. This coffee was produced at the higher elevation Hula Daddy farm. Visit www.huladaddy.com or call 888-553-2339 for more information.","The Bottom Line: A marvel of a coffee, inviting and esoteric, chimerical and grounded, all at once."
Kibugu Kenya,Lexington Coffee Roasters,"Lexington, Virginia","Embu County, Eastern Province, Kenya",Medium-Light,54/74,$19.95/12 ounces,November 2018,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Elegant, complexly sweet, umami-toned. Narcissus, ripe tomato, date, almond butter, cocoa powder in aroma and cup. Sweet-savory in structure with bright, juicy acidity; full, syrupy mouthfeel. The long, resounding finish carries through on the complex promise of the cup. ","Notes: Despite grower discontent, contested government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","The Bottom Line: A classic Kenya with an umami intrigue that balances the rich sweetness of the cup: multi-layered, paradoxical yet complete."
Poseidon Blend Espresso,GK Coffee,"Yilan, Taiwan","Yirgacheffe, Sidamo, Huehuetenango",Medium-Light,52/74,NT $300/227 grams,November 2018,95,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,9,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly floral-toned, elegant, balanced. Watermelon, pink grapefruit zest, Nutella, sandalwood, tiger lily in aroma and small cup. Syrupy-smooth mouthfeel; long, flavor-saturated finish. Sweet cocoa and hazelnut tones are elevated in three parts milk, with continuing floral resonance.","Notes: A blend of three coffees: two Ethiopias, one from the Yirgacheffe growing region and one from the Sidamo, and a Guatemala from the Huehuetenango region. GK provides quality specialty coffee to consumers and retailers. For more information, email [email protected] or call +886-919-314-513.","The Bottom Line: A deftly blended espresso as good as a straight shot as in milk: rich, high-toned, exuberant with fruit and flowers."
Kenya Gikirima Kibugu,Branch Street Coffee Roasters,"Youngstown, Ohio","Embu County, Eastern Province, Kenya",Medium-Light,56/74,$16.25/10 ounces,November 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Complexly layered, deeply sweet-savory. Watermelon, fresh-cut pine, roasted cacao nib, lemon verbena, freesia-like flowers in aroma and cup. Sweet-savory structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of watermelon and cacao nib, supported by rich fresh-cut pine.","Notes: Despite grower discontent, contested government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. Branch Street Coffee Roasters is a small-batch specialty coffee roaster in Youngstown, Ohio. Under the careful eye of owner/roaster Matthew Campbell, each coffee is individually profiled and cupped to ensure peak flavor and consistency. Visit www.branchstreetcoffee.com for more information.","The Bottom Line: A deeply sweet, richly savory Kenya cup, with pleasingly intense notes of aromatic wood (think fresh pine forest) underneath melon and cocoa tones."
Kenya AA Top Gachatha,GK Coffee,"Yilan, Taiwan",South-central Kenya,Medium-Light,56/80,NT $600/200 grams,November 2018,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, impressively balanced. Black currant, maple syrup, almond, cedar, lilac-like flowers in aroma and cup. Sweet-tart in structure with juicy, vibrant acidity; velvety-smooth mouthfeel. The finish consolidates to black currant and maple syrup with undercurrents of hazelnut and cedar.","Notes: Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world’s most elegant and distinctive coffees. A wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. GK provides quality specialty coffee to consumers and retailers. For more information, email [email protected] or call +886-919-314-513.","The Bottom Line: A classically balanced Kenya cup with pretty fruit and floral tones and a bright, engaging acidity."
Ethiopia Yirgacheffe G1 Chachale Natural,GK Coffee,"Yilan, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,54/78,NT $500/200 grams,November 2018,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly fruit-toned. Ripe blueberry, dark chocolate, oak, agave syrup, rhododendron-like flowers in aroma and cup. Sweet-toned in structure with rounded acidity; full, syrupy mouthfeel. The resonant finish centers around deep blueberry and chocolate notes with a hint of oak.","Notes: Yirgacheffe coffees like this one are largely produced from traditional Ethiopian varieties of Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is less predictable and deeper than the wet-processed or “washed” floral- and citrus-toned Yirgacheffe profile. Like virtually all coffees from the Yirgacheffe region, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. GK provides quality specialty coffee to consumers and retailers. For more information, email [email protected] or call +886-919-314-513.","The Bottom Line: A cleanly fruit-forward natural-processed Ethiopia cup, redolent with ripe berry notes."
Quejina Guatemala,Lexington Coffee Roasters,"Lexington, Virginia","Huehuetenango growing region, Guatemala",Medium-Light,53/77,$17.00/12 ounces,November 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Crisp, sweetly nut-toned. Hazelnut butter, baker’s chocolate, cherry, cedar, freesia-like flowers in aroma and cup. Sweet-toned in structure with brisk acidity; velvety-smooth mouthfeel. The sweet finish consolidates to an inviting nutty chocolate in the short and spice-toned florals in the long.","Notes: Produced on Finca Quejina by the Nicolas Ramirez family from trees of the Bourbon, Caturra and Pache varieties of Arabica. This is a wet-processed or “washed” coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, flavorful and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","The Bottom Line: A friendly, straightforward, pleasing Guatemala cup."
Christmas Blend,Mystic Monk Coffee,"Clark, Wyoming","Ethiopia, Burundi",Medium,47/65,$14.99/12 ounces,November 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Richly sweet, cocoa- and spice-toned. Dark chocolate, gently scorched sandalwood, orange zest, cinnamon, gardenia in aroma and cup. Sweet-tart structure with mild, rounded acidity; satiny mouthfeel. Spice-toned and chocolaty in the finish.","Notes: A blend of coffees from Yirgacheffe, Ethiopia and Burundi. Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.",The Bottom Line: A chocolaty coffee fragrant with spice notes that invoke the winter holidays.
Thanksgiving Blend,Mystic Monk Coffee,"Clark, Wyoming",Africa; Indonesia; South America,Medium,42/62,$13.99/12 ounces,November 2018,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,8,Aftertaste:,8,"Blind Assessment: Sweetly roast-toned, chocolaty. Baker’s chocolate, gently scorched cedar, almond, raisin, molasses in aroma and cup. Sweet-toned in structure with gentle acidity; creamy-smooth mouthfeel. The lingering finish leads with notes of raisin and almond in the short, with rich cedar tones in the long and chocolate throughout.","Notes: A blend of coffees from Africa, Indonesia and South America. Mystic Monk Coffee is a small-batch roaster associated with a Carmelite monastery located in the Rocky Mountains of northern Wyoming. The monks emphasize an artisan approach to roasting and a commitment to quality. Visit www.mysticmonkcoffee.com or call 877-751-6377 for more information.",The Bottom Line: A pleasing chocolate-first holiday blend for those who prefer an adeptly darker-roasted coffee.
Elida Estate Geisha Natural Dragonfly Reserve,Dragonfly Coffee Roasters,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,54/78,$70.00/8 ounces,November 2018,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate, vibrant, richly tart. Passionfruit, roasted cacao nib, sandalwood, star jasmine, bergamot zest in aroma and cup. Sweet-tart in structure with juicy, bright acidity; buoyant, silky mouthfeel. The long, flavor-saturated finish is redolent with notes of passionfruit, star jasmine and cacoa nib.","Notes: Produced from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) by the Lamastus family at Elida Estate. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Geisha/Gesha variety continues to distinguish itself as one of the world’s most unique coffees. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Dragonfly Coffee is a Boulder, Colorado-based micro-roaster that produces high-quality coffees and supports worthy causes. Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.","The Bottom Line: An exuberant fruit- and floral-driven natural-processed Geisha, vibrant and engaging, with an intriguing spice-toned complication."
Costa Rica Geisha Honey COE 2018 2nd Place,Dragonfly Coffee Roasters,"Boulder, Colorado","Tarrazu growing region, Costa Rica",Medium-Light,50/76,$45.00/8 ounces,November 2018,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, high-toned, sweetly herbaceous. Lemon verbena, roasted almond, black cherry, narcissus, black peppercorn in aroma and cup. Savory-sweet structure with high-toned, lively acidity; plush, syrupy mouthfeel. The finish leads with black cherry and narcissus in the short, with notes of almond and peppercorn in the long, and an undercurrent of lemon verbena throughout.","Notes: Produced at Hacienda Copey (Finca Don Antonio) from trees of the rare Ethiopia-derived botanical variety Geisha (also spelled Gesha) by the Lamastus family at Elida Estate. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Geisha/Gesha variety continues to distinguish itself as one of the world’s most unique coffees. Processed by the honey method, which means that the outer skin is removed as it is in the wet or “washed” process, but at least some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. Dragonfly Coffee is a Boulder, Colorado-based micro-roaster that produces high-quality coffees and supports worthy causes. Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.

 ","The Bottom Line: A complex, nuanced Costa Rica Geisha: sweetly herb-toned, deeply floral, with lift from notes of enlivening peppercorn."
