coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Rwanda Dukunde Kawa,Black Oak Coffee Roasters,"Ukiah, California","Gakenke growing region, Rwanda",Medium-Light,54/74,$17.50/12 ounces,June 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Chocolaty, richly wood-framed. Strawberry, dark chocolate, fresh-cut cedar, lily, molasses in aroma and cup. Sweetly savory with round, vibrant acidity; plush, buoyant mouthfeel. The richly bittersweet finish leads with dark chocolate notes in the short, settling into molasses and fresh-cut cedar in the long.","Notes: This coffee tied for the second-highest rating in a cupping of African Great Lakes coffees for Coffee Review’s June 2021 report. Certified fair trade. Produced by smallholding members of the Dukunde Kawa Collective (a majority of whose members are women), entirely of local strains of the Bourbon variety of Arabica, and processed by the natural (dried in the whole fruit) method. Black Oak is an artisan coffee roaster in the northern California town of Ukiah whose mission is to bring each carefully selected coffee’s unique character to life. Visit www.blackoakcoffee.com for more information.","The Bottom Line: A deep-toned, chocolaty natural-process Rwanda cup with inviting aromatic wood notes."
Burundi Mikuba Honey Microlot 1,Olympia Coffee,"Olympia, Washington","Kayanza State, Burundi",Light,62/80,$22.50/12 ounces,June 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, round, balanced. Apricot, baking chocolate, freesia-like flowers, cedar, maple syrup in aroma and cup. Crisply sweet structure with quietly lively acidity; buoyant, silky mouthfeel. Suggestions of baking chocolate and maple syrup support the cedar-toned finish.","Notes: This coffee tied for the second-highest rating in a cupping of African Great Lakes coffees for Coffee Review’s June 2021 report. Produced by Ben and Christy Carlson of Long Miles Coffee Project in Burundi and processed by the honey method, in which some fruit flesh is allowed to adhere to the beans during drying. Olympia Coffee Roasting is a small-batch wholesale and retail roasting company with a youthful, no-nonsense style and a commitment to high-quality organic coffees. Visit www.olympiacoffee.com or call 360-753-0066 for more information.","The Bottom Line: A subtly complex, balanced Burundi cup with engaging spice-toned floral and stone fruit notes."
Rwanda Simbi,Mamechamame Coffee,"Tochigi, Japan","Huye District, Rwanda",Light,74/94,"¥1,050/100 grams",June 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Balanced, elegant, gently stated. Cocoa nib, pomegranate, fresh-tanned leather, wisteria, cashew in aroma and cup. Savory-leaning structure with tart underpinnings and brisk acidity; crisp, satiny mouthfeel. The finish consolidates to pomegranate and leather suggestions.","Notes: This coffee tied for the second-highest rating in a cupping of African Great Lakes coffees for Coffee Review’s June 2021 report. Produced by smallholding farmers near Abdoul Rudahunga’s Simba Washing Station entirely from local strains of the Bourbon variety of Arabica and processed by the honey method, in which some fruit flesh is allowed to adhere to the beans during drying. Mamechamame Coffee is a specialty roaster and coffee shop in Tochigi, Japan. Visit https://mamechamame.square.site/#rWARwD for more information.","The Bottom Line: A confidently structured, nuanced Rwanda cup, notably light-roasted, with leading notes of cocoa and tart fruit."
Rwanda Akagera CWS Fully Washed Lot 9,Kakalove Cafe,"Chia-Yi, Taiwan","Nyaruguru District, Rwanda",Medium-Light,58/78,NT $220/8 ounces,June 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Resonant, rich, multi-layered. Dark chocolate, hazelnut butter, tea rose, caramel, kumquat in aroma and cup. Balanced, bittersweet structure with round acidity; very full, creamy mouthfeel. Layered, flavor-saturated finish.","Notes: This coffee tied for the second-highest rating in a cupping of African Great Lakes coffees for Coffee Review’s June 2021 report. Produced by the Akagera Coffee Project entirely of local strains of the Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information. ","The Bottom Line: A deep-toned, chocolaty and floral Rwanda cup with lift from bright citrus suggestions."
Burundi Kinyovu,Valverde Coffee Roasters,"Salisbury, Massachusetts","Kayanza State, Burundi",Medium,46/64,$15.99/10 ounces,June 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly roast-toned, chocolaty. Dark chocolate, lily, vanilla, dried fig, scorched cedar in aroma and cup. Bittersweet-savory structure; crisp yet velvety mouthfeel. Dark chocolate notes lead in the finish, rounding to dried fruit and vanilla notes in the long. ","Notes: This coffee earned a third-highest rating in a cupping of African Great Lakes coffees for Coffee Review’s June 2021 report. Produced by smallholding women farmers of JNP Coffee near the Kinyovu Washing Station entirely from local strains of the Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Valverde Coffee Roasters is a specialty roaster with locations in Salisbury, Massachusetts and La Paz, Bolivia. Visit www.cafevalverde.com for more information.","The Bottom Line: An inviting darker-roasted Burundi with deep, rich chocolate notes throughout, complicated by sweet florals, dried fruit, and a pleasingly smoky cedar. "
Tanzania Ngila Estate SL28,Paradise Roasters,"Minneapolis, Minnesota","Ngorogoro, Tanzania",Light,60/84,$24.95/12 ounces,June 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deep, complex, aromatically enticing. Red currant, almond brittle, hop flowers, pink grapefruit zest, molasses in aroma and cup. Richly bittersweet, balanced structure with elegant, bright acidity; very syrupy, viscous mouthfeel. Resonant, long, flavor-laden finish with appealing complexity.","Notes: Produced by the Meyer Family of Nglia Estate entirely of the SL28 variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: A Tanzania produced from trees of the SL28 variety so closely associated with Kenya, and reminiscent of the best Kenyas with its nectar-like sweetness, deep complexity, and a surprising and disarming levity."
Ethiopia Washed Sidama Nafasha 74158 21/01,Kakalove Cafe,"Chia-Yi, Taiwan","Sidama Zone, Oromia Region, Ethiopia",Medium-Light,60/78,NT $290/8 ounces,June 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Lyrically sweet, intriguing tart, complexly savory. Mulberry, sage, bergamot, frankincense, apple blossom in aroma and cup. High-toned structure with delicately bright, multi-layered acidity; very viscous, plush mouthfeel. Resonant, flavor-laden finish, long and confident.",Notes: Sidama (also Sidamo) is an admired growing region in southern Ethiopia. Sidama coffees are largely produced from distinctive landrace varieties of Arabica long grown there. Processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A nuanced, complex, uniquely composed washed Ethiopia cup offering it all: sweet elegance, playful tartness, rich depth."
Ethiopia Tibe Haro Uraga,Red Rooster Coffee Roaster,"Floyd, Virginia","Uraga District, Guji Zone, Ethiopia",Medium-Light,58/78,$20.49/12 ounces,June 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Sweetly herbaceous, richly spice-toned. Pomelo, dark chocolate, black sage, candied tangerine, lilac in aroma and cup. Complex, sweet-savory structure with crisp, vibrant acidity; plush, very syrupy-smooth mouthfeel. Long, lingering, flavor-saturated finish.","Notes: Produced by smallholding farmers near the Hana Asrat washing station from trees of the 74110, 74112 and local landrace varieties of Arabica and processed by the washed method. Imported by Catalyst Coffee. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: A uniquely composed washed Ethiopia cup: citrusy, herbaceous, chocolaty, exceptionally and complexly nuanced."
Taiwan Natural Alishan TFU’YA Kakalove Lot,Kakalove Cafe,"Chia-Yi, Taiwan","Alishan, Chia-Yi, Taiwan",Medium-Light,58/78,NT $700/4 ounces,June 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Richly berry and citrus-toned; bright and lively. Blackberry jam, tangerine zest, almond nougat, freesia-like flowers, wild honey in aroma and cup. Fruit-forward structure with crisp, juicy acidity; full, syrupy-smooth mouthfeel. The vibrant finish carries forward all of the aroma and flavor notes of the cup, blackberry and wild honey, in particular.","Notes: Produced in the Alishan growing region of Taiwan and processed by the natural method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A juicy, richly fruit-toned, nougaty cup from Taiwan’s expanding Alishan growing region — sweet, balanced, juicy, bright."
Ethiopia Natural Guji Blue Donkey 21/01,Kakalove Cafe,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, Ethiopia",Light,60/82,NT $325/8 ounces,June 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deep, rich, berry-driven. Raspberry coulis, wild honey, star jasmine, marzipan, sandalwood in aroma and cup. Sweetly tart structure with bright, crisp acidity; satiny, viscous mouthfeel. The long, resonant finish is redolent of raspberry and star jasmine with sandalwood undertones.",Notes: Guji is a coffee-growing region nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions. Guji coffees are largely produced from distinctive landrace varieties of Arabica long grown there. Processed by the natural method (beans are dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A harmonious, integrated natural-processed Ethiopia with bright berry and deep floral notes throughout, supported by fragrant sandalwood."
Kenya Nyeri Gachatha Washed AB,Kakalove Cafe," Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/76,NT $325/8 ounces,June 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly spice-toned, floral. Wisteria, dark chocolate, black currant, marjoram, pink grapefruit zest in aroma and cup. Sweetly rich, tart structure with vibrant acidity; full, satiny-smooth mouthfeel. Notes of star wisteria and black currant carry the sweet, deep-toned finish.","Notes: Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A classic Nyeri cup: floral- and fruit-driven, chocolaty, richly aromatic and punctuated with sweet herb undertones."
Rwanda Natural Rutsiro Bugoyi 60-hour Fermentation,Kakalove Cafe,"Chia-Yi, Taiwan","Rutsiro, Western Province, Rwanda",Medium-Light,59/79,NT $300/8 ounces,June 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly sweet-savory. Grape candy, cocoa nib, lemon verbena, gardenia, a hint of yogurt in aroma and cup. Sweet-savory structure with brisk acidity; full, creamy mouthfeel. Quiet, fruity finish with undertones of sweet herbs.",Notes: Produced entirely of the Bourbon variety of Arabica and processed using a proprietary experimental fermentation method. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: An unusual Rwanda cup. The experimental processing method may accentuate the complexity of the cup, sweetly fruit-toned yet brisk and savory."
Ethiopia Yirgacheffe G1 Mulugeta Tsige,GK Coffee,"Yilan, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/78,NT $500/200 grams,June 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Lyrically sweet, gently herb-toned, very complex. Bergamot, star jasmine, cocoa nib, sandalwood, marjoram in aroma and cup. Sweet-tart structure with high-toned, juicy acidity; silky, vibrant mouthfeel. Sweetly herbaceous finish with notes of marjoram supported by cocoa nib.","Notes: Produced by Mulugeta Tsige from trees of the 74112, 74110 and other traditional Ethiopia varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","The Bottom Line: A multi-layered washed Ethiopia cup with resonant citrus, herb and cocoa notes throughout and a particularly exciting acidity, juicy and balanced."
Kenya AA Top Gathambi Station,GK Coffee,"Yilan, Taiwan","Kirinyaga, Kenya",Medium-Light,58/76,NT $550/200 grams,June 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, richly sweet-savory. Tamarind, hop flowers, brown sugar, cedar, lemon verbena in aroma and cup. Balanced, bittersweet structure with bright, lively acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of brown sugar, tamarind and cedar.","Notes: Produced by smallholding farmers near the Gathambi washing station from trees of the SL28 and SL34 varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","The Bottom Line: A classic Kenya cup, equally sweet and savory, with the exhilarating tart fruit notes and sweet herb tones the origin is admired for."
Ethiopia Guji Gerba Station G1 Natural Espresso,GK Coffee,"Yilan, Taiwan","Gerbicho Rogicha, Bule Hora District, Guji Zone, Oromia Region, Ethiopia",Medium-Light,56/76,NT $450/200 grams,June 2021,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Fruit-forward, floral-toned. Narcissus, dried apricot, dark chocolate, hazelnut butter, cedar in aroma and small cup. Creamy, viscous mouthfeel; crisply chocolaty and fruit-centered finish. In three parts milk, floral notes take center stage supported by dark chocolate.","Notes: Coffees like this one from southern Ethiopia are produced from distinctive, largely indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","The Bottom Line: A graceful, engaging single-origin natural-processed Yirgacheffe espresso: cleanly fruit-driven, chocolaty, especially floral in three parts milk."
Ethiopia Keramo Village,Theory Coffee Roasters,"Redding, California","Sidamo growing region, south-central Ethiopia",Medium-Light,60/77,$30.00/300 grams,June 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Chocolaty, sweetly tart. Concord grape, dark chocolate, cedar, lemon verbena, saltwater taffy in aroma and cup. Juicy-sweet structure with tart-leaning, balanced acidity; full, syrupy smooth mouthfeel. Chocolaty and fruit-toned finish.","Notes: Produced by Assefa Dukamo from trees of the 74/158, 74/110 and Setami varieties of Arabica and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Theory Coffee Roasters is a specialty roaster and coffee shop based in Redding, California. Visit www.theorycoffee.com for more information.","The Bottom Line: An intensely fruit-forward, richly chocolaty anaerobic natural cup — juicy, bright, sweetly herbaceous."
Ethiopia Uraga Washed G1,RamsHead Coffee Roasters,"Bozeman, Montana","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/78,$17.95/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Juicy, bright, intricately balanced. Apricot, cocoa nib, jasmine, maple syrup, almond butter in aroma and cup. Crisply sweet-tart with bright, citrusy acidity; delicate, silky-smooth mouthfeel. Cocoa- and fruit-toned finish with hints of jasmine.","Notes: Guji is a coffee-growing region nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions. Processed by the wet or washed method (fruit skin and pulp are removed before drying). RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","The Bottom Line: An integrated, satisfyingly complete washed Ethiopia cup in which fruit, florals and cocoa harmonize."
Rwanda Nyruzisa Station,Jackrabbit Java,"Thermopolis, Wyoming","Nyamagabe District, Southern Province, Rwanda",Medium-Light,60/78,$14.00/12 ounces,May 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet, crisply floral. Narcissus, pear, macadamia nut, cocoa nib, cedar in aroma and cup. Sweet-toned structure with pert acidity; velvety-smooth mouthfeel. A nougat note surfaces in the floral-toned finish.","Notes: Produced from trees of local strains of the heirloom Bourbon variety of Arabica. Epiphanie Mukashyaka established the now-famous Bufcafe washing station or wet mill following the Rwandan genocide. Processed by a Rwandan version of the wet or “washed” method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Jackrabbit Java selects the finest coffees from around the world and roasts them in Thermopolis, Wyoming’s mountain air. All Jackrabbit Java coffees are specialty-grade and roasted to order. Visit www.jackrabbitjava.com for more information.",The Bottom Line: Chocolate and flowers: crisp cocoa nib and resonant narcissus-like florals animate this graceful Rwanda cup.
Kenya Lenana AA Plus,RamsHead Coffee Roasters,"Bozeman, Montana","Mount Kenya growing region, Kenya",Medium-Light,56/74,$17.95/12 ounces,May 2021,92,Aroma:,8,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet-tart, deeply aromatic. Cocoa powder, date, hazelnut, hop flowers, molasses in aroma and cup. Richly bittersweet structure with brisk acidity; viscous, creamy mouthfeel. The finish consolidates to cocoa-toned hazelnut and molasses.","Notes: Produced by smallholding farmers and processed by the washed method (fruit skin and pulp are removed before drying). AA is the highest grade of Kenya coffee based on bean size and freedom from physical imperfections. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.",The Bottom Line: A sweet cocoa-toned Kenya cup complicated by appealing bittersweet floral notes suggesting hop flowers.
Ethiopia Sidamo Natural Water Decaf,Jackrabbit Java,"Thermopolis, Wyoming","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,56/74,$14.00/12 ounces,May 2021,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, chocolaty. Baking chocolate, date, almond butter, fresh-cut oak, agave syrup in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny mouthfeel. Crisp, chocolaty finish with undertones of almond and date.","Notes: Produced by smallholding farmers in the Guji region of Ethiopia and processed by the traditional washed method. Decaffeinated at the Descamex plant in Mexico by a water-only process that does not involve the use of solvents. Jackrabbit Java selects the finest coffees from around the world and roasts them in Thermopolis, Wyoming’s mountain air. All Jackrabbit Java coffees are specialty-grade and roasted to order. Visit www.jackrabbitjava.com for more information.

 ","The Bottom Line: An impressive water-processed decaf from coffees produced in Ethiopia’s Guji growing area — sweet, chocolaty, with inviting aromatic wood notes."
Grizzly Peak Blend,RamsHead Coffee Roasters,"Bozeman, Montana",El Salvador; Colombia; Ethiopia,Medium-Light,60/78,$15.95/12 ounces,May 2021,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, chocolaty. Baking chocolate, lily, gently scorched oak, molasses, raisin in aroma and cup. Sweet-toned structure with gentle, round acidity; very full, syrupy mouthfeel. The finish centers around crisp chocolate and lily notes with undertones of gently smoky oak.","Notes: A blend of coffees from El Salvador, Colombia and Ethiopia, all processed by the washed method (fruit skin and pulp are removed before drying). RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","The Bottom Line: A deeper-roasted, rich-toned blend that satisfies by foregrounding chocolate and floral notes."
Kenya Karindudu AA,Big Shoulders Coffee,"Chicago, Illinois","Nyeri growing region, south-central Kenya",Medium-Light,56/76,$22.00/12 ounces,May 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deep-toned, floral and chocolaty. Dark chocolate, honeysuckle, tamarind, mulberry, fresh-cut oak in aroma and cup. Sweet-savory structure with gentle, rounded but vibrant acidity; very syrupy, viscous mouthfeel. Long, lingering, balanced, flavor-saturated finish.","Notes: Produced by smallholding farmers from trees of the Batian and Ruiru varieties of Arabica and processed by the washed method. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-888-3042 for more information.","The Bottom Line: A smooth, deeply sweet, richly savory Kenya cup, chocolaty and floral-driven, with an especially compelling mulberry note throughout."
Colombia Cardona Natural,Nostalgia Coffee Roasters,"San Diego, California","Santa Barbara, Antioquia Department, Colombia",Light,62/80,$25.00/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly fruit-toned, sweetly fermenty. Raspberry coulis, chocolate fudge, wine barrel, narcissus, tangerine zest in aroma and cup. Sweetly tart with vibrant, juicy acidity; very full, syrupy mouthfeel. The fragrant finish suggests a barrel room full of red wine in process.",Notes: Produced by Andres Cardona of Villa Lucia Farm from trees of the Castillo and Colombia varieties of Arabica and processed by the natural method. Nostalgia Coffee Roasters was founded by Taylor Fields in 2018 as a mobile café; since it has added specialty roasting and internet retailing of select fine coffees. Visit www.nostalgiacoffeeroasters.com for more information.,"The Bottom Line: An attractively fruit-toned, natural-processed Colombia with a winey aroma and flavor, supported by notes of rich chocolate and sweet florals."
Ethiopia Guji Anaerobic,Big Shoulders Coffee,"Chicago, Illinois","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,57/73,$25.00/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Tropical fruit-driven, resonantly aromatic. Lychee, guava, cocoa nib, freesia-like flowers, cedar in aroma and cup. Sweet-tart structure with high-toned acidity; plush, satiny-smooth mouthfeel. The finish centers around notes of lychee and freesia with cocoa undertones.","Notes: Produced by smallholding farmers entirely of the Ethiopia Wush Wush variety of Arabica and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information. ","The Bottom Line: A big, juicy, cleanly fruit-forward anaerobically processed Ethiopia cup."
Maypop,Lina Premium Coffee,"Bogota, Colombia","Risaralda, Colombia",Medium-Light,56/72,$24.99/12 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, juicy-bright. Pineapple, cocoa nib, lemon verbena, myrrh, narcissus in aroma and cup. Sweet-tart structure with bold, balanced acidity; syrupy-smooth mouthfeel. Fruit- and cocoa-toned finish supported by narcissus-like floral notes.",Notes: Produced at Finca Milan entirely of the Castillo variety of Arabica and processed by an experimental method in which passion fruit and pineapple are added to the tank during the fermentation stage of the wet or washed method. Lina Premium Coffee is a Bogota-based specialty coffee roaster that works with and supports Colombian farms and farmers. Visit www.linapremiumcoffee.com for more information.,The Bottom Line: The unconventional addition of fruit to the tank during a long ferment stage contributes to a vibrantly nuanced cup. 
Norte Peru,JBC Coffee Roasters,"Madison, Wisconsin","Jaén Province, Cajamarca Region, Peru",Medium-Light,56/74,$15.80/12 ounces,May 2021,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, rich-toned. Baking chocolate, almond butter, honeysuckle, red grape, maple syrup in aroma and cup. Deeply sweet structure with gentle, round acidity; full, syrupy-smooth mouthfeel. Baking chocolate and red grape complicate the quiet, nut-toned finish.","Notes: Certified organic and fair trade. Produced by smallholding farmers of Lima Coffees from trees of the Caturra, Typica, Catimor, Mundo Novo, and Pache varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A deeply sweet, richly aromatic Peru with a crisp chocolate throughline and hints of flowers throughout."
Trivarietal,Lina Premium Coffee,"Bogota, Colombia","Risaralda, Colombia",Medium-Light,56/74,$24.75/12 ounces,May 2021,90,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Crisply sweet, cocoa toned. Cocoa powder, date, oak, magnolia, hint of cinnamon in aroma and cup. Sweet-toned structure with pert acidity; velvety mouthfeel. The finish consolidates to notes of magnolia and oak.","Notes: Produced at Finca La Riviera from trees of the Geisha, Red Bourbon and Tekisic Bourbon varieties of Arabica and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Lina Premium Coffee is a Bogota-based specialty coffee roaster that works with and supports Colombian farms and farmers. Visit www.linapremiumcoffee.com for more information.","The Bottom Line: A friendly, accessible, gently medium-roasted Colombia cup with an engaging hint of baking spices."
La Soledad Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Urrao, Antioquia Department, Colombia",Medium-Light,58/80,$18.00/8 ounces,May 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, complex, cocoa- and floral-toned. Cocoa nib, star jasmine, plum, tangerine zest, agave syrup in aroma and cup. Vibrantly sweet structure with juicy-bright acidity; plush, syrupy mouthfeel. Chocolaty finish with undertones of plum and tangerine zest.",Notes: Produced by Elpidio Arboleda Tabares entirely of the Caturra variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"The Bottom Line: A bright, juicy-sweet Colombia Caturra — classically chocolaty with rich fruit and floral notes."
Fjord Espresso Blend,Café Hubert Saint-Jean,"Sherbrooke, Quebec, Canada",Peru; Ethiopia,Medium,46/60,$19.50/12 ounces,May 2021,92,Aroma:,8,Body:,9							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Roast-rounded, chocolaty. Dark chocolate, gardenia, gently scorched cedar, molasses, prune in aroma and small cup. Viscous, creamy mouthfeel; chocolaty, slightly smoky finish. In three parts milk, floral and chocolate notes preside. ","Notes: A blend of coffees from Peru (washed process) and Ethiopia (natural process) roasted for espresso applications. Café Hubert Saint-Jean was founded in 1923 and remains a classic café and roastery in the area. For more information, visit www.cafehubertsaintjean.ca.","The Bottom Line: A darker-roasted espresso blend, chocolaty and floral-toned. Maintains character well in milk preparations."
